ReferenceDate,VariableValue,VariableCode,PublicationDate
1965-10-01,"31,65",CPIAUCSL,2024-09-11
1965-11-01,"31,75",CPIAUCSL,2024-09-11
1965-12-01,"31,85",CPIAUCSL,2024-09-11
1966-01-01,"31,88",CPIAUCSL,2024-09-11
1966-02-01,"32,08",CPIAUCSL,2024-09-11
1966-03-01,"32,18",CPIAUCSL,2024-09-11
1966-04-01,"32,28",CPIAUCSL,2024-09-11
1966-05-01,"32,35",CPIAUCSL,2024-09-11
1966-06-01,"32,38",CPIAUCSL,2024-09-11
1966-07-01,"32,45",CPIAUCSL,2024-09-11
1966-08-01,"32,65",CPIAUCSL,2024-09-11
1966-09-01,"32,75",CPIAUCSL,2024-09-11
1966-10-01,"32,85",CPIAUCSL,2024-09-11
1966-11-01,"32,88",CPIAUCSL,2024-09-11
1966-12-01,"32,92",CPIAUCSL,2024-09-11
1967-01-01,"32,9",CPIAUCSL,2024-09-11
1967-02-01,33,CPIAUCSL,2024-09-11
1967-03-01,33,CPIAUCSL,2024-09-11
1967-04-01,"33,1",CPIAUCSL,2024-09-11
1967-05-01,"33,1",CPIAUCSL,2024-09-11
1967-06-01,"33,3",CPIAUCSL,2024-09-11
1967-07-01,"33,4",CPIAUCSL,2024-09-11
1967-08-01,"33,5",CPIAUCSL,2024-09-11
1967-09-01,"33,6",CPIAUCSL,2024-09-11
1967-10-01,"33,7",CPIAUCSL,2024-09-11
1967-11-01,"33,9",CPIAUCSL,2024-09-11
1967-12-01,34,CPIAUCSL,2024-09-11
1968-01-01,"34,1",CPIAUCSL,2024-09-11
1968-02-01,"34,2",CPIAUCSL,2024-09-11
1968-03-01,"34,3",CPIAUCSL,2024-09-11
1968-04-01,"34,4",CPIAUCSL,2024-09-11
1968-05-01,"34,5",CPIAUCSL,2024-09-11
1968-06-01,"34,7",CPIAUCSL,2024-09-11
1968-07-01,"34,9",CPIAUCSL,2024-09-11
1968-08-01,35,CPIAUCSL,2024-09-11
1968-09-01,"35,1",CPIAUCSL,2024-09-11
1968-10-01,"35,3",CPIAUCSL,2024-09-11
1968-11-01,"35,4",CPIAUCSL,2024-09-11
1968-12-01,"35,6",CPIAUCSL,2024-09-11
1969-01-01,"35,7",CPIAUCSL,2024-09-11
1969-02-01,"35,8",CPIAUCSL,2024-09-11
1969-03-01,"36,1",CPIAUCSL,2024-09-11
1969-04-01,"36,3",CPIAUCSL,2024-09-11
1969-05-01,"36,4",CPIAUCSL,2024-09-11
1969-06-01,"36,6",CPIAUCSL,2024-09-11
1969-07-01,"36,8",CPIAUCSL,2024-09-11
1969-08-01,"36,9",CPIAUCSL,2024-09-11
1969-09-01,"37,1",CPIAUCSL,2024-09-11
1969-10-01,"37,3",CPIAUCSL,2024-09-11
1969-11-01,"37,5",CPIAUCSL,2024-09-11
1969-12-01,"37,7",CPIAUCSL,2024-09-11
1970-01-01,"37,9",CPIAUCSL,2024-09-11
1970-02-01,"38,1",CPIAUCSL,2024-09-11
1970-03-01,"38,3",CPIAUCSL,2024-09-11
1970-04-01,"38,5",CPIAUCSL,2024-09-11
1970-05-01,"38,6",CPIAUCSL,2024-09-11
1970-06-01,"38,8",CPIAUCSL,2024-09-11
1970-07-01,"38,9",CPIAUCSL,2024-09-11
1970-08-01,39,CPIAUCSL,2024-09-11
1970-09-01,"39,2",CPIAUCSL,2024-09-11
1970-10-01,"39,4",CPIAUCSL,2024-09-11
1970-11-01,"39,6",CPIAUCSL,2024-09-11
1970-12-01,"39,8",CPIAUCSL,2024-09-11
1971-01-01,"39,9",CPIAUCSL,2024-09-11
1971-02-01,"39,9",CPIAUCSL,2024-09-11
1971-03-01,40,CPIAUCSL,2024-09-11
1971-04-01,"40,1",CPIAUCSL,2024-09-11
1971-05-01,"40,3",CPIAUCSL,2024-09-11
1971-06-01,"40,5",CPIAUCSL,2024-09-11
1971-07-01,"40,6",CPIAUCSL,2024-09-11
1971-08-01,"40,7",CPIAUCSL,2024-09-11
1971-09-01,"40,8",CPIAUCSL,2024-09-11
1971-10-01,"40,9",CPIAUCSL,2024-09-11
1971-11-01,41,CPIAUCSL,2024-09-11
1971-12-01,"41,1",CPIAUCSL,2024-09-11
1972-01-01,"41,2",CPIAUCSL,2024-09-11
1972-02-01,"41,4",CPIAUCSL,2024-09-11
1972-03-01,"41,4",CPIAUCSL,2024-09-11
1972-04-01,"41,5",CPIAUCSL,2024-09-11
1972-05-01,"41,6",CPIAUCSL,2024-09-11
1972-06-01,"41,7",CPIAUCSL,2024-09-11
1972-07-01,"41,8",CPIAUCSL,2024-09-11
1972-08-01,"41,9",CPIAUCSL,2024-09-11
1972-09-01,"42,1",CPIAUCSL,2024-09-11
1972-10-01,"42,2",CPIAUCSL,2024-09-11
1972-11-01,"42,4",CPIAUCSL,2024-09-11
1972-12-01,"42,5",CPIAUCSL,2024-09-11
1973-01-01,"42,7",CPIAUCSL,2024-09-11
1973-02-01,43,CPIAUCSL,2024-09-11
1973-03-01,"43,4",CPIAUCSL,2024-09-11
1973-04-01,"43,7",CPIAUCSL,2024-09-11
1973-05-01,"43,9",CPIAUCSL,2024-09-11
1973-06-01,"44,2",CPIAUCSL,2024-09-11
1973-07-01,"44,2",CPIAUCSL,2024-09-11
1973-08-01,45,CPIAUCSL,2024-09-11
1973-09-01,"45,2",CPIAUCSL,2024-09-11
1973-10-01,"45,6",CPIAUCSL,2024-09-11
1973-11-01,"45,9",CPIAUCSL,2024-09-11
1973-12-01,"46,3",CPIAUCSL,2024-09-11
1974-01-01,"46,8",CPIAUCSL,2024-09-11
1974-02-01,"47,3",CPIAUCSL,2024-09-11
1974-03-01,"47,8",CPIAUCSL,2024-09-11
1974-04-01,"48,1",CPIAUCSL,2024-09-11
1974-05-01,"48,6",CPIAUCSL,2024-09-11
1974-06-01,49,CPIAUCSL,2024-09-11
1974-07-01,"49,3",CPIAUCSL,2024-09-11
1974-08-01,"49,9",CPIAUCSL,2024-09-11
1974-09-01,"50,6",CPIAUCSL,2024-09-11
1974-10-01,51,CPIAUCSL,2024-09-11
1974-11-01,"51,5",CPIAUCSL,2024-09-11
1974-12-01,"51,9",CPIAUCSL,2024-09-11
1975-01-01,"52,3",CPIAUCSL,2024-09-11
1975-02-01,"52,6",CPIAUCSL,2024-09-11
1975-03-01,"52,8",CPIAUCSL,2024-09-11
1975-04-01,53,CPIAUCSL,2024-09-11
1975-05-01,"53,1",CPIAUCSL,2024-09-11
1975-06-01,"53,5",CPIAUCSL,2024-09-11
1975-07-01,54,CPIAUCSL,2024-09-11
1975-08-01,"54,2",CPIAUCSL,2024-09-11
1975-09-01,"54,6",CPIAUCSL,2024-09-11
1975-10-01,"54,9",CPIAUCSL,2024-09-11
1975-11-01,"55,3",CPIAUCSL,2024-09-11
1975-12-01,"55,6",CPIAUCSL,2024-09-11
1976-01-01,"55,8",CPIAUCSL,2024-09-11
1976-02-01,"55,9",CPIAUCSL,2024-09-11
1976-03-01,56,CPIAUCSL,2024-09-11
1976-04-01,"56,1",CPIAUCSL,2024-09-11
1976-05-01,"56,4",CPIAUCSL,2024-09-11
1976-06-01,"56,7",CPIAUCSL,2024-09-11
